unique_id,ds,cutoff,y,Naive,LastWeek,LastMonth,AutoETSWeek,AutoETSMonth,MSTLWeek,MSTLMonth,AutoARIMAWeek,AutoARIMAMonth
hotel_42,2023-03-23,2023-03-10,0.43724696356275305,0.3360323886639676,0.6437246963562753,1.008097165991903,0.43628451841275817,0.6603168752113454,0.5305570652275814,0.5716231718241083,0.6584236684453856,0.6393210870092171
hotel_42,2023-03-24,2023-03-10,0.6963562753036437,0.3360323886639676,0.3360323886639676,0.9838056680161943,0.5042436180430786,0.6603168752113454,0.43271040474828154,0.6389766166722751,0.5550553035844732,0.6348024849584838
hotel_42,2023-03-25,2023-03-10,0.9919028340080972,0.3360323886639676,0.9311740890688259,0.6032388663967612,0.6176831564546014,0.6603168752113454,0.6550602296110386,0.5883274129054435,0.614484278140841,0.6832233453541385
hotel_42,2023-03-26,2023-03-10,0.9676113360323887,0.3360323886639676,0.631578947368421,0.3076923076923077,0.27022447626510415,0.6603168752113454,0.31713052444502976,0.5910979578727652,0.6083994474728923,0.7016736925218017
hotel_42,2023-03-27,2023-03-10,1.0040485829959513,0.3360323886639676,0.41700404858299595,0.4534412955465587,0.34421701077815314,0.6603168752113454,0.3944057253625537,0.5846315802855526,0.6202934366561692,0.6828592525753452
hotel_42,2023-03-28,2023-03-10,0.8987854251012146,0.3360323886639676,1.0040485829959513,0.47368421052631576,0.44820732371729166,0.6603168752113454,0.5870322082235757,0.7226759500594653,0.7083734197037248,0.6406584725968872
hotel_42,2023-03-29,2023-03-10,0.562753036437247,0.3360323886639676,1.008097165991903,0.757085020242915,0.43615781696126077,0.6603168752113454,0.5980477029535445,0.6304830445866104,0.7138686617794833,0.6331937879682713
hotel_42,2023-03-30,2023-03-10,0.4939271255060729,0.3360323886639676,0.6437246963562753,0.9271255060728745,0.43628451841275817,0.6603168752113454,0.5305570652275814,0.6036204390379091,0.6688435398446871,0.6453548012950151
hotel_42,2023-03-31,2023-03-10,0.3643724696356275,0.3360323886639676,0.3360323886639676,0.9635627530364372,0.5042436180430786,0.6603168752113454,0.43271040474828154,0.6739877473882605,0.6262603735145555,0.6231460968963206
hotel_42,2023-04-01,2023-03-10,1.008097165991903,0.3360323886639676,0.9311740890688259,0.9271255060728745,0.6176831564546014,0.6603168752113454,0.6550602296110386,0.6211142319369435,0.6536160278691552,0.6485189184135579
hotel_42,2023-04-02,2023-03-10,0.31983805668016196,0.3360323886639676,0.631578947368421,0.8502024291497976,0.27022447626510415,0.6603168752113454,0.31713052444502976,0.6562088891814916,0.6296383064337391,0.6381003601546531
hotel_42,2023-04-03,2023-03-10,0.5020242914979757,0.3360323886639676,0.41700404858299595,0.9311740890688259,0.34421701077815314,0.6603168752113454,0.3944057253625537,0.617846276351924,0.6183010930179884,0.6291360730178218
hotel_42,2023-04-04,2023-03-10,0.9595141700404858,0.3360323886639676,1.0040485829959513,0.631578947368421,0.44820732371729166,0.6603168752113454,0.5870322082235757,0.5664426906037929,0.6927469176197867,0.6722354988836275
hotel_42,2023-04-05,2023-03-10,0.728744939271255,0.3360323886639676,1.008097165991903,0.41700404858299595,0.43615781696126077,0.6603168752113454,0.5980477029535445,0.5427279107328182,0.6950205056226478,0.6861291371170577
hotel_42,2023-04-06,2023-03-10,0.6882591093117408,0.3360323886639676,0.6437246963562753,1.0040485829959513,0.43628451841275817,0.6603168752113454,0.5305570652275814,0.6449119627303975,0.6522861921598593,0.6355182868744071
hotel_42,2023-04-07,2023-03-10,0.5060728744939271,0.3360323886639676,0.3360323886639676,1.008097165991903,0.5042436180430786,0.6603168752113454,0.43271040474828154,0.7436698093381928,0.614558058776312,0.6083763088517776
hotel_42,2023-04-08,2023-04-07,0.26720647773279355,0.5060728744939271,1.008097165991903,0.6437246963562753,0.7251467989205168,0.6441411587680405,0.8394398857586596,0.7187912414563786,0.7430830390729464,0.6444469581402129
hotel_42,2023-04-09,2023-04-07,0.12955465587044535,0.5060728744939271,0.31983805668016196,0.3360323886639676,0.37083728428387797,0.6441411587680405,0.47378737824284733,0.6719972121916535,0.6430637572082347,0.6444143182947265
hotel_42,2023-04-10,2023-04-07,0.2631578947368421,0.5060728744939271,0.5020242914979757,0.8421052631578947,0.4443570467969137,0.6441411587680405,0.552690462632185,0.6969633760399869,0.7042174633107127,0.6375949679260511
hotel_42,2023-04-11,2023-04-07,0.3360323886639676,0.5060728744939271,0.9595141700404858,0.20647773279352227,0.5511916725991541,0.6441411587680405,0.7617823136054003,0.5703951644148392,0.7705668963574887,0.6971282379545283
hotel_42,2023-04-12,2023-04-07,0.5182186234817814,0.5060728744939271,0.728744939271255,0.24696356275303644,0.5291169250098472,0.6441411587680405,0.6482365567453952,0.6023631945807285,0.6362875664444245,0.7073990003253314
hotel_42,2023-04-13,2023-04-07,0.6558704453441295,0.5060728744939271,0.6882591093117408,0.4534412955465587,0.5348159804816088,0.6441411587680405,0.601907541462834,0.6632448672077798,0.6105471951302547,0.6662494461799118
hotel_42,2023-04-14,2023-04-07,0.8218623481781376,0.5060728744939271,0.5060728744939271,0.3805668016194332,0.5984641148465754,0.6441411587680405,0.5449111822680127,0.6528272315207225,0.5400916327879022,0.703471934329166
hotel_42,2023-04-15,2023-04-07,0.8380566801619433,0.5060728744939271,1.008097165991903,0.8421052631578947,0.7251467989205168,0.6441411587680405,0.8394398857586596,0.5811313529886154,0.7621897641247805,0.6511521514414966
hotel_42,2023-04-16,2023-04-07,0.6882591093117408,0.5060728744939271,0.31983805668016196,0.9959514170040485,0.37083728428387797,0.6441411587680405,0.47378737824284733,0.6508116335774639,0.5547594526373579,0.6456056600624777
hotel_42,2023-04-17,2023-04-07,0.9595141700404858,0.5060728744939271,0.5020242914979757,0.9352226720647774,0.4443570467969137,0.6441411587680405,0.552690462632185,0.5852085663723113,0.6164467677413794,0.6587924852517983
hotel_42,2023-04-18,2023-04-07,0.8825910931174089,0.5060728744939271,0.9595141700404858,0.47368421052631576,0.5511916725991541,0.6441411587680405,0.7617823136054003,0.5318797170520109,0.7543461979015393,0.7183171735342391
hotel_42,2023-04-19,2023-04-07,0.9838056680161943,0.5060728744939271,0.728744939271255,0.5344129554655871,0.5291169250098472,0.6441411587680405,0.6482365567453952,0.6167011207705146,0.6651916877861582,0.6659600646302403
hotel_42,2023-04-20,2023-04-07,0.9352226720647774,0.5060728744939271,0.6882591093117408,0.5587044534412956,0.5348159804816088,0.6441411587680405,0.601907541462834,0.5493530434142319,0.6491268581366251,0.6877817415880937
